url,title,product_desc,image,Boiling Point,CAS,Chemical Name or Material,Color,Molecular Formula,Packaging,Synonym,Grade,Molecular Weight (g/mol),Percent Purity,Quantity,Unit Size,IUPAC Name,InChI Key,SMILES,Appearance (Color),Appearance (Form),Infrared spectrum,Melting point,Titration with NaOH,Form,Assay (Aqueous acid-base Titration),Identification (FTIR),Refractive Index,Assay from Supplier's CofA,Comment,Melting Point,Assay (Silylated GC),Residue after ignition,Chloride (Cl),HPLC,Heavy metals (as Pb),Impurity content,Trace Metal,Melting Point (clear melt),Optical Rotation,Assay (GC),Free base (titration),Carboniz. sub. by hot H2SO4,Beilstein,ChEBI,Water Content (Karl Fischer Titration),Titration Argentometric,Loss on drying,Water,UV,Color scale,Heavy metals (ICP-OES),Titration with KMnO4,Substance darkened by H2SO4,Total Metal Impurities,Chloride content,Iron (Fe),Titration with CHA,Specific optical rotation,Arsenic (As),Sulfate (SO4),Refractive index,Residue after evaporation,K2Cr2O7-reducing substance,Cadmium (Cd),Identification A,Identification B,Residue on ignition,Assay (unspecified),"Dnase,Rnase,Protease activity",Oxalate (C2O4),Acid value,Density,GC,Phosphate (PO4),Sodium (Na),"Sugars, dextrin",Zinc (Zn),Sulfuric acid,Titration with HClO4,Acidity/alkalinity,Name Note,Physical Form,Recommended Storage,KMnO4-reducing substance,Optical Absorbance at,Insoluble matter,Acid-base back titration,Dilution test,Sulfite (SO3),Enantiomeric excess,Titration excess NaOH,Reducing sugars,Assay,Titration with HCl,Aluminium (Al),Heavy Metals (as Pb),Sulfated ash,Assay (Titration),Concentration,EINECS Number,Potassium (K),Calcium (Ca),Magnesium (Mg),Assay from Suppliers CofA,Clarity of solution,Strength,Ash,pH,Sugars,Acids,Impurity,Moisture holding capacity,Trace Metals,Sulfur compounds (as SO4),DOT Information,Assay (Non-aqueous acid-base Titration),Assay (Argentometric Titration),Clarity,Residual water,Ammonium (NH4),Proton NMR,Loss on Drying,Assay (HPLC),Transition Temperature,Elemental Analysis,Fumaric and maleic acid,Identification,Fluoride (F),lambda-max (UV-Vis),Insoluble material
https://www.thermofisher.com/order/catalog/product/044410.30?SID=srch-srp-044410.30,"Oxalic acid, anhydrous, 98%","Oxalic acid is used as reducing agent for photographic films, as mordant in dyeing process, as bleaching agent for removal of rust through complex formation, and as grinding agent during polishing of marble.  It is used in waste water treatment to remove calcium.  The conjugate base of oxalic acid acts as a chelating agent for metal ions.  It is used as a catalyst for esterifications in synthetic organic chemistry and as an analytical reagent.  ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-144-62-7.jpg-650.jpg,,144-62-7,,,C2H2O4,,,,,,,,oxalic acid,MUBZPKHOEPUJKR-UHFFFAOYSA-N,OC(=O)C(O)=O,White to pale cream,,,,,Crystals or powder or crystalline powder,≥97.5 to ≤102.5%,Conforms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,≤0.001%,,,,,,,,,,,,≤0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0-90.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A14596.30?SID=srch-srp-A14596.30,"Maleic acid, 98+%","Maleic acid is used as a precursor to fumaric acid, dimethyl maleate and glyoxalic acid. It is an electrophile and acts as dienophine in Diels-Alder reactions. It reacts with drugs to form more stable addition salts like indacaterol maleate, carfenazine, chlorpheniramine, pyrilamine, methylergonovine and thiethylperazine. Its maleate ion is useful in biochemistry as an inhibitor of transaminase reactions. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-110-16-7.jpg-650.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A17271.36?SID=srch-srp-A17271.36,"Azelaic acid, tech. 80%","It is applied in organic synthesis, lacquers, polyester adhesives, and urethane elastomers. Azelaic acid directly inhibits kallikrein 5 (KLK5), down regulating expression of KLK5, toll-like receptor 2 (TLR 2), and cathelicidin, and suppresses activity of serine proteases. In PUFA-treated fibroblasts, azelaic acid decreases generation of ROS and up regulates expression of antioxidative enzymes, inhibiting cell damage; agonist activity at PPAR? is thought to drive these effects. Azelaic acid also inhibits proliferation of melanocytes. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-123-99-9.jpg-650.jpg,,123-99-9,,,C9H16O4,,,,,,,,nonanedioic acid,BDJRBEYXGGNYIS-UHFFFAOYSA-N,OC(=O)CCCCCCCC(O)=O,White to cream or pale yellow,,,,,Crystalline powder or flakes,≥97.0% (total isomers),Conforms,,,,,≥75.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A17268.36?SID=srch-srp-A17268.36,"L-(+)-Lactic acid, ca 85-90% aq. soln.","It is most commonly used for fluid resuscitation after blood loss due to trauma, surgery, or burn injury. It is used in the agricultural, chemical, leather processing, pharmaceuticals, and cosmetics industries, used as an electroplating agent, food/feed additive, pH regulator, cleaning/washing agent, and tanning agent; used to flavor animal feeds; used as a solvent and intermediate in chemical production, as a pH regulator in fabric finishing, and in paints, coatings, soaps, and cleaning products; used to make large scale and fine chemicals, pulp-paper-paper products, food products, and plastic products, in mining, health services, agriculture-forestry-fishing, and building and construction work. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-79-33-4.jpg-650.jpg,,80-69-3,,,C3H4O5,,,,,,,,2-hydroxypropanedioic acid,ROBFUDYVXSDBQM-UHFFFAOYSA-N,OC(C(O)=O)C(O)=O,White,,,,,Crystals or powder or crystalline powder,,,,,Specification differs for U.S. and non-U.S. material where indicated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,≥85.0% (total acidity as lactic acid) (non-U.S. specification),,,,,,,,,,,,,,,,,≥96.0% (Proton NMR),,,,,,,,,,,,,,,,,Conforms to structure,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/B21640.77?SID=srch-srp-B21640.77,"Tartronic acid, 97%",Tartronic acid is used as a reactant in the catalytic oxidation with air to form mesoxalic acid. ,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-80-69-3.jpg-650.jpg,,80-69-3,,,C3H4O5,,,,,,,,2-hydroxypropanedioic acid,ROBFUDYVXSDBQM-UHFFFAOYSA-N,OC(C(O)=O)C(O)=O,White,,,,,Crystals or powder or crystalline powder,,,,,Specification differs for U.S. and non-U.S. material where indicated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,≥85.0% (total acidity as lactic acid) (non-U.S. specification),,,,,,,,,,,,,,,,,≥96.0% (Proton NMR),,,,,,,,,,,,,,,,,Conforms to structure,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/446202500?SID=srch-srp-446202500,"Acetic acid, sodium salt trihydrate, for HPLC, Thermo Scientific Chemicals",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-6131-90-4.jpg-650.jpg,,69-72-7,,,C7H6O3,,,,,,,,2-hydroxybenzoic acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1O,White to off-white,Crystalline powder,Conforms,158°C to 161°C,99.0 to 101.0 %,,,,,,,,,,,,,,,,,,,,,,,,,,at 254 nm A: =<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=<0.0005 %,,,,,,,,,,,,,,,,,,,,,,7.5 to 9.2,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/147700025?SID=srch-srp-147700025,"Salicylic Acid, 99+%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-69-72-7.jpg-650.jpg,,69-72-7,,,C7H6O3,,,,,,,,2-hydroxybenzoic acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1O,White to off-white,Crystalline powder,Conforms,158°C to 161°C,99.0 to 101.0 %,,,,,,,,,,,,,,,,,,,,,,,,,,at 254 nm A: =<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=<0.0005 %,,,,,,,,,,,,,,,,,,,,,,7.5 to 9.2,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A16181.36?SID=srch-srp-A16181.36,"(-)-Dibenzoyl-L-tartaric acid,98%","(-)-Dibenzoyl-L-tartaric acid, anhydrous is used as a reagent used to produce chiral salts. Also used as organic chemical synthesis intermediate. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-2743-38-6.jpg-650.jpg,,2743-38-6,,,C18H14O8,,,,,,,,"(2R,3R)-2,3-bis(benzoyloxy)butanedioic acid",YONLFQNRGZXBBF-ZIAGYGMSSA-N,OC(=O)[C@H](OC(=O)C1=CC=CC=C1)[C@@H](OC(=O)C1=CC=CC=C1)C(O)=O,White to pale cream,,,,,Powder or crystalline powder,≥97.5 to ≤102.5%,,,,,,,,,,,,,,-120? ? 3? (c=5 in methanol),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/318152500?SID=srch-srp-318152500,"Cacodylic acid, 98%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-75-60-5.jpg-650.jpg,,75-60-5,,,C2H7AsO2,,,,,,,,dimethylarsinic acid,OGGXGZAMXPVRFZ-UHFFFAOYSA-N,C[As](C)(O)=O,White,Crystalline powder,Conforms,195°C to 198°C,>=97.5 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/044002.36?SID=srch-srp-044002.36,"p-Toluenesulfonic acid monohydrate, ACS, 98.5+%","p-Toluenesulfonic acid monohydrate is used as a catalyst in the synthesis of resveratrol, in oxane derivatives as an antimalarial agent, as substituted piperidine and unsymmetrical benzyl. It acts as a catalyst in the preparation of 1,3,5-trisubstituted pyrazoles derivatives, selenated ketene dithioacetals, triazoloquinazolinone and benzimidazoquinazolinone derivatives. It also serves as an intermediate in the esterification and in reductive amination reactions. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-6192-52-5.jpg-650.jpg,,64-18-6,,,CH2O2,,,,,,,,formic acid,BDAGIHXWWSANSR-UHFFFAOYSA-N,OC=O,Clear colorless,Crystalline powder,Conforms,195°C to 198°C,>=97.5 %,Liquid,> 84.0 to <116.0%,,1.3680-1.3740 @ 20?C,,Clarity of solution P.T.,,,,,,,Fe 0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5-11.5%,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/L17434.0E?SID=srch-srp-L17434.0E,"Formic acid, 85%",This Thermo Scientific Chemicals brand product was originally part of the Alfa Aesar product portfolio. Some documentation and label information may refer to the legacy brand. The original Alfa Aesar product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-64-18-6.jpg-650.jpg,,64-18-6,,,CH2O2,,,,,,,,formic acid,BDAGIHXWWSANSR-UHFFFAOYSA-N,OC=O,Clear colorless,Crystalline powder,Conforms,195°C to 198°C,>=97.5 %,Liquid,> 84.0 to <116.0%,,1.3680-1.3740 @ 20?C,,Clarity of solution P.T.,,,,,,,Fe 0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5-11.5%,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/153500250?SID=srch-srp-153500250,"D(+)-Malic acid, 98%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-636-61-3.jpg-650.jpg,,636-61-3,,,C4H6O5,,,,,,,,2-hydroxybutanedioic acid,BJEPYKJPYRNKOW-UHFFFAOYNA-N,OC(CC(O)=O)C(O)=O,White,,Conforms,,,,,,,,,,,,,=<1 % Fumaric acid,,,,,,,,,,,,,,,,,,,,,,,,"+1.8° to +2.6° (20°C, 589 nm) (c=3, Water)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=<0.1 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A17880.36?SID=srch-srp-A17880.36,"Thiodiglycolic acid, 98%","It finds it applications in the production of [1,4]oxathiane-2,6-dione by heating. It is employed as an anti-oxidant and reducing agent in cosmetics industry. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-123-93-3.jpg-650.jpg,,64-18-6,,,CH2O2,,,,,,,,formic acid,BDAGIHXWWSANSR-UHFFFAOYSA-N,OC=O,White to pale cream,Clear liquid,Conforms,,>=98.0 %,Crystals or powder or crystalline powder,,Conforms,,,,,≥97.5%,,,,,,,129.0-135.0?C,,,,,,,,,,,,=<20 APHA,,,,,,,,,,,"1.3700 to 1.3720 (20°C, 589 nm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/147932500?SID=srch-srp-147932500,"Formic acid, 98+%, pure",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-64-18-6.jpg-650.jpg,,64-18-6,,,CH2O2,,,,,,,,formic acid,BDAGIHXWWSANSR-UHFFFAOYSA-N,OC=O,White to pale cream,Clear liquid,Conforms,,>=98.0 %,Crystals or powder or crystalline powder,,Conforms,,,,,≥97.5%,,,,,,,129.0-135.0?C,,,,,,,,,,,,=<20 APHA,,,,,,,,,,,"1.3700 to 1.3720 (20°C, 589 nm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/149610050?SID=srch-srp-149610050,"Acetic acid, sodium salt, 99+%, extra pure, anhydrous",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-127-09-3.jpg-650.jpg,,631-61-8,,,C2H7NO2,,,,,,,,ammonium acetate,USFZMSVCRYTOJT-UHFFFAOYSA-N,[NH4+].CC([O-])=O,White,,Conforms,,,,,,,,,,,,=<200 ppm,,=<2 ppm,,,,,,,,,,,,=<1 %,,at 350 nm A: =<0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>=99.0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/447125000?SID=srch-srp-447125000,"Acetic acid, ammonium salt, 98%, for biochemistry",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-631-61-8.jpg-650.jpg,,631-61-8,,,C2H7NO2,,,,,,,,ammonium acetate,USFZMSVCRYTOJT-UHFFFAOYSA-N,[NH4+].CC([O-])=O,White,,Conforms,,,,,,,,,,,,=<200 ppm,,=<2 ppm,,,,,,,,,,,,=<1 %,,at 350 nm A: =<0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>=99.0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/456870250?SID=srch-srp-456870250,"Acetic acid, 50%, solution in water",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-64-19-7.jpg-650.jpg,,64-19-7,,,C2H4O2,,,,,,,,acetic acid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(O)=O,Clear colorless,Solution,Conforms,,49.0 to 51.0 %,,,,,,,,,,=<200 ppm,,=<2 ppm,,,,,,,,,,,,=<1 %,=<0.1 %,at 350 nm A: =<0.01,,,,,,,,,,,,,,,,,,,,,,,,>=98.5 %,,,,,,>=99.0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/149571000?SID=srch-srp-149571000,"Valeric Acid, 99%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-109-52-4.jpg-650.jpg,,64-19-7,,,C2H4O2,,,,,,,,acetic acid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(O)=O,Clear colorless,Solution,Conforms,,49.0 to 51.0 %,,,,,,,,,,=<200 ppm,,=<2 ppm,,,,,,,,,,,,=<1 %,=<0.1 %,at 350 nm A: =<0.01,,,,,,,,,,,,,,,,,,,,,,,,>=98.5 %,,,,,,>=99.0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A19332.30?SID=srch-srp-A19332.30,"p-Toluenesulfonic acid sodium salt, 90+%",This Thermo Scientific Chemicals brand product was originally part of the Alfa Aesar product portfolio. Some documentation and label information may refer to the legacy brand. The original Alfa Aesar product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-657-84-1.jpg-650.jpg,,657-84-1,,,C7H7NaO3S,,,,,,,,sodium 4-methylbenzene-1-sulfonate,KVCGISUBCHHTDD-UHFFFAOYSA-M,[Na+].CC1=CC=C(C=C1)S([O-])(=O)=O,,,,,,,,,,≥90.0%,Material sourced in the U.S. and in other countries,,,,,,,,,,,,,,,,≤5.0% (non-U.S. sourced material),,,,,,,,,,≤0.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,≤5.0% (U.S. sourced material),,,,,,,,
https://www.thermofisher.com/order/catalog/product/H54042.MD?SID=srch-srp-H54042.MD,"(1S,3R)-(-)-Camphoric acid, 98%",This Thermo Scientific Chemicals brand product was originally part of the Alfa Aesar product portfolio. Some documentation and label information may refer to the legacy brand. The original Alfa Aesar product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-560-09-8.jpg-650.jpg,,560-09-8,,,C10H16O4,,,,,,,,"1,2,2-trimethylcyclopentane-1,3-dicarboxylic acid",LSPHULWDVZXLIL-UHFFFAOYNA-N,CC1(C)C(CCC1(C)C(O)=O)C(O)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>97.5%,,,,,,,
https://www.thermofisher.com/order/catalog/product/154515000?SID=srch-srp-154515000,"Glycolic acid, 99%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-79-14-1.jpg-650.jpg,,76-03-9,,,C2HCl3O2,,,,,,,,trichloroacetic acid,YNJBWRMUSHSURL-UHFFFAOYSA-N,OC(=O)C(Cl)(Cl)Cl,Clear colorless,Adhering crystals,Conforms,72°C to 80°C,,Liquid,,,,4.75-5.25%,,,,,,,,,,,,,,,,,,,,=<1 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>97.5%,Clear colorless to very pale yellow,,,,,,
https://www.thermofisher.com/order/catalog/product/J62355.AP?SID=srch-srp-J62355.AP,"Trichloroacetic acid, 10% w/v aq. soln.","Trichloroacetic acid, is traditionally used to precipitate protein. Has been used to determine protein concentration by quantitative precipitation. It is also used as a decalcifier and fixative in microscopy in protein sequencing, detecting albumin and organic synthesis. A protocol for the precipitation of nucleic acids can be found in Molecular Cloning. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-76-03-9.jpg-650.jpg,,76-03-9,,,C2HCl3O2,,,,,,,,trichloroacetic acid,YNJBWRMUSHSURL-UHFFFAOYSA-N,OC(=O)C(Cl)(Cl)Cl,Clear colorless,Adhering crystals,Conforms,72°C to 80°C,,Liquid,,,,4.75-5.25%,,,,,,,,,,,,,,,,,,,,=<1 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>97.5%,Clear colorless to very pale yellow,,,,,,
https://www.thermofisher.com/order/catalog/product/J62366.K2?SID=srch-srp-J62366.K2,"Trichloroacetic acid, 5% w/v aq. soln.","Trichloroacetic acid, is traditionally used to precipitate protein. Has been used to determine protein concentration by quantitative precipitation. It is also used as a decalcifier and fixative in microscopy in protein sequencing, detecting albumin and organic synthesis. A protocol for the precipitation of nucleic acids can be found in Molecular Cloning. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-76-03-9.jpg-650.jpg,,76-03-9,,,C2HCl3O2,,,,,,,,trichloroacetic acid,YNJBWRMUSHSURL-UHFFFAOYSA-N,OC(=O)C(Cl)(Cl)Cl,Clear colorless,Adhering crystals,Conforms,72°C to 80°C,,Liquid,,,,4.75-5.25%,,,,,,,,,,,,,,,,,,,,=<1 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>97.5%,Clear colorless to very pale yellow,,,,,,
https://www.thermofisher.com/order/catalog/product/J64322.A3?SID=srch-srp-J64322.A3,"Citric acid, Electrophoresis Grade, 99.5+%","Citric acid is a starting point in the Krebs cycle and is a key intermediate in metabolism. It has anticoagulant activity; as a calcium chelator, it forms complexes that disrupt the tendency of blood to clot. It may be used to adjust pH and as a sequestering agent for the removal of trace metals. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-77-92-9.jpg-650.jpg,,6132-04-3,Trisodium citrate dihydrate,White,HOC(COONa)(CH,,"Citric acid tridosium salt dihydrate, Sodium citrate dihydrate, Sodium citrate tribasic dihydrate, Trisodium citrate",Multi-Compendial,294.1,99.0-100.5%,100 lb.,100 lb.,"2-hydroxypropane-1,2,3-tricarboxylic acid",KRKNYBCHXYNGOX-UHFFFAOYSA-N,OC(=O)CC(O)(CC(O)=O)C(O)=O,White,,,,,,,,,,,150°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,≥ 99.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clarity and color of the solution: Passes test,,,,,,,Iron: ≤ 3 ppm,,,,,
https://www.thermofisher.com/order/catalog/product/M7773-20?SID=srch-srp-M7773-20,"Trisodium citrate, dihydrate, 99.0-100.5% (by anhydrous basis), crystals, GenAR™, USP, Multi-Compendial, GMP, Macron Fine Chemicals™","This product is GMP Manufactured and meets JP, BP, USP, and EP Requirements.",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-6132-04-3.jpg-650.jpg,,6132-04-3,Trisodium citrate dihydrate,White,HOC(COONa)(CH,,"Citric acid tridosium salt dihydrate, Sodium citrate dihydrate, Sodium citrate tribasic dihydrate, Trisodium citrate",Multi-Compendial,294.1,99.0-100.5%,100 lb.,100 lb.,"2-hydroxypropane-1,2,3-tricarboxylic acid",KRKNYBCHXYNGOX-UHFFFAOYSA-N,OC(=O)CC(O)(CC(O)=O)C(O)=O,White,,,,,,,,,,,150°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,≥ 99.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clarity and color of the solution: Passes test,,,,,,,Iron: ≤ 3 ppm,,,,,
https://www.thermofisher.com/order/catalog/product/J18700.A1?SID=srch-srp-J18700.A1,"L-Malic acid, ≥99%",,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-97-67-6.jpg-650.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
